measure,network_1_values,network_2_values,type,weight_1,weight_2,weight
s_core_in_8.0,0.001359,0.013359,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_9.0,0.001359,0.124682,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_10.0,0.001359,0.017812,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_11.0,0.001359,0.002545,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_12.0,0.039402,0.001908,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_13.0,0.002717,0.071883,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_14.0,0.046196,0.005089,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_15.0,0.001359,0.036896,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_16.0,0.005435,0.01145,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_17.0,0.014946,0.083969,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_18.0,0.021739,0.010178,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_19.0,0.006793,0.008906,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_20.0,0.002717,0.005089,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_21.0,0.012228,0.005089,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_22.0,0.001359,0.004453,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_23.0,0.006793,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_24.0,0.013587,0.005725,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_25.0,0.001359,0.007634,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_26.0,0.002717,0.040076,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_27.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_28.0,0.004076,0.004453,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_29.0,0.006793,0.01145,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_30.0,0.001359,0.005725,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_31.0,0.001359,0.031807,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_32.0,0.001359,0.006997,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_33.0,0.002717,0.00827,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_34.0,0.001359,0.017176,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_35.0,0.001359,0.002545,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_36.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_37.0,0.001359,0.00827,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_38.0,0.001359,0.004453,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_in_39.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_40.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_41.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_42.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_43.0,0.0,0.005089,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_44.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_45.0,0.0,0.006997,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_46.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_47.0,0.0,0.001908,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_48.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_49.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_in_50.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
